"Date","Tweet","ReplyTo","RT","Likes","RTs"
"2019-10-17 14:00Z","Amanhã (18) vai rolar lançamento do disco novo do professor André Gardel, do Centro de Letras e Artes (CLA) da UNIRIO. https://t.co/LnarHhLvwN https://t.co/4xS45aV5RA ","",NA,2,0
"2019-10-16 13:51Z","🍼 🤔Você sabia que os laboratórios da UNIRIO prestam o serviço de análise de amostras de leite cru para os produtores de agricultura familiar do Estado do Rio de Janeiro? https://t.co/Z6WAtBDmYr https://t.co/PrDje5WNke ","",NA,8,0
"2019-10-16 13:25Z","O Departamento de Métodos Quantitativos (DMQ), da Escola de Matemática, com apoio do Grupo de Apoio Estatístico (GAE) da UNIRIO, está organizando o IV Encontro de Educação Estatística. É dia 23, das 15h às 22h, e fará parte da 17° SIA. https://t.co/9rN3UajZyo https://t.co/Hcm36toxKJ ","",NA,1,0
"2019-10-15 14:38Z","@RectoriaGeneral 😘 ","@RectoriaGeneral",NA,1,0
"2019-10-15 12:24Z","👩🏻‍🏫👨🏽‍🏫15/10 - Dia do Professor - Hoje é o dia da profissão que forma todas as outras profissões. Parabéns e obrigado! 💙🎓🧠 https://t.co/sQqOgqmrj2 ","",NA,43,19
"2019-10-14 16:03Z","🎹😎Amanhã (15) tem recital com o compositor e pianista Luiz Otávio na Série UNIRIO Musical. Luiz é deficiente visual e toca desde os 4 anos de idade. É às 19h30 na Sala Villa-Lobos. Entrada franca! 🖤 https://t.co/Tom4ftfcEO ","",NA,11,2
"2019-10-14 11:25Z","@noitsbeca 😱😂😂😂😂😂😂 ","@noitsbeca",NA,0,0
"2019-10-14 11:25Z","@noitsbeca 🖤 ","@noitsbeca",NA,0,0
"2019-10-14 11:18Z","🍴😉Se liga, hoje tem coxa e sobrecoxa 🍗, amanhã tem escondidinho de peixe 🐟, e segue o fluxo.... 😋https://t.co/Wg6xtpCN65 https://t.co/STuLXAi9Ln ","",NA,8,0
"2019-10-12 14:36Z","Feliz Dia das Crianças, seus traquinas!!!!!! 🙃 https://t.co/Eh97rSd3ZO ","",NA,6,0
"2019-10-11 15:20Z","🍓🥑⚠️🥦🌽No próximo dia 24, a partir das 9h, o Núcleo de Pesquisas em Sistemas Agrícolas (NuPSA) irá promover uma mesa-redonda intitulada ""A era dos agrotóxicos e as consequências sobre a saúde e meio ambiente."" https://t.co/88Q4OLviuR https://t.co/hHpShnnK8o ","",NA,7,0
"2019-10-11 14:55Z","@rarstate Viu! Na verdade postei isso como indireta pra você. TO DE OLHO!!! VAI ESTUDARRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR ","@rarstate",NA,1,0
"2019-10-10 12:30Z","🧠❤️ https://t.co/BZt57ctfR7 ","",NA,25,9
"2019-10-10 12:15Z","Foram divulgados os editais com cronograma para eleição dos novos representantes para o Conselho de Ensino, Pesquisa e Extensão (CONSEPE) e para o Conselho Universitário (CONSUNI) da UNIRIO. https://t.co/GMuSidbEiN ","",NA,0,0
"2019-10-10 12:03Z","✍️ Tá rolando até amanhã (11) a II Semana de Letras. Arte negra e periférica, início da docência e jovem autor são alguns dos temas em debate. https://t.co/gGa091JmUg https://t.co/VK5fKFxIPe ","",NA,3,0
"2019-10-10 11:59Z","BORA BRASILLLLLL 💪🐣🇧🇷 Brasil X Senegal 🇸🇳 https://t.co/VT2EB6FGXf ","",NA,2,1
"2019-10-10 11:49Z","💥Hoje (10) tem tem o Sexteto Irmãos Cruz na Série UNIRIO Musical. 👧🏽👧🏽👦🏽👧🏽👧🏽👧🏽 Vindos de uma família de músicos, os jovens têm um repertório voltado à música erudita e popular. 🎻  É às 19h na Sala Villa-Lobos. Entrada gratuita. 💙 https://t.co/HXIfnQXXcY ","",NA,17,1
"2019-10-08 15:40Z","🇧🇷 O Movimento Armorial foi uma iniciativa artística cujo objetivo era criar arte erudita a partir de elementos da cultura popular do Nordeste Brasileiro. Um dos fundadores e diretores foi o escritor Ariano Suassuna. Assista: https://t.co/5akVft9637 🎬🎥 https://t.co/p9qr3wYY8B ","",NA,2,1
"2019-10-08 14:06Z","🌸🐝Tá rolando a Semana de Ciências Ambientais da UNIRIO. Quer saber mais? Tá tudo nos stories do Instagram.. segue a gente https://t.co/QT4gyPOPbj https://t.co/8w4SsfLx2h ","",NA,8,3
"2019-10-08 13:08Z","Palestra sobre a Reforma Previdenciária, dia 30 de outubro às 18h no auditório do CCJP. https://t.co/cdLkS8tcw1 ","",NA,12,4
"2019-10-08 13:06Z","🌲🌳🐿️🐯🐵🌳🌲Super exposição na Biblioteca Central. A cerimônia de abertura vai ser dia 22, terça-feira, às 18h. A exposição é realizada pela UNIRIO em parceria com as organizações Earth Charter International (ECI) e a Soka Gakkai International (SGI). https://t.co/JJlJpyrsCX https://t.co/SZXtehFqel ","",NA,7,2
"2019-10-08 12:52Z","🎭O renomado teórico do teatro Marvin Carlson, da City of New York University, vai estar no Centro de Letras e Artes (CLA) da UNIRIO como conferencista homenageado no Seminário Marvin Carlson: Teatro, Cultura e Memória. https://t.co/w86gLUnFA4 https://t.co/gK1le1hFMe ","",NA,3,2
"2019-10-08 11:41Z","https://t.co/0QAmRIoYGy ","",NA,5,1
"2019-10-07 14:55Z","@Maybarbosa21 🙏🏾 ","@Maybarbosa21",NA,1,0
"2019-10-07 14:41Z","🎵 07 de outubro - Dia do Compositor Brasileiro 🇧🇷 https://t.co/UzQXadxWtG ","",NA,8,0
"2019-10-07 14:39Z","@deborahmafia Ownnnnnnnnnnnnnnnnn 😘🥰 ","@debsmafs",NA,1,0
"2019-10-07 13:57Z","💚Acontece amanhã (8) a 2° edição do Seminário Cidadania em Ação. A atividade marcará o encerramento da primeira etapa do projeto Cidadania em Ação, iniciativa interinstitucional da UNIRIO com a Secretaria Especial do Esporte do Ministério da Cidadania. https://t.co/OUbLueyftQ https://t.co/4aMebz4fyF ","",NA,2,0
"2019-10-07 13:53Z","🎹Amanhã (8) tem mais ""Jovens Pianistas"" da Série Unirio Musical. Se liga na programação: https://t.co/pCz2EoDYPV https://t.co/g1B1DS1oFC ","",NA,1,0
"2019-10-07 13:51Z","@sun__fl0wers Farofa é só de vez em qd.. p vc ficar assim sempre saudável. ❤️ ","@sun__fl0wers",NA,1,1
"2019-10-07 13:50Z","@raiogol HAHAHAHAHAHA boa! ","@luizpoise",NA,1,0
"2019-10-07 13:35Z","@panetonia_ Vemmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm bandejarrrrrr ","@panetonia_",NA,3,0
"2019-10-07 13:35Z","@isabellaft_ Tmj! ","@isabellaft_",NA,1,0
"2019-10-07 13:34Z","@sun__fl0wers Às vezes só???? Tem que me amar o tempo todo!!! 🥰 ","@sun__fl0wers",NA,2,1
"2019-10-07 10:38Z","Hoje tem estrogonofe de frango e amanhã lasanha. 🤰🏾 Quarta filé de frango ao molho de ervas e quinta carré. 🐷🐥 E sexta, pra finalizar, carne ensopada ou bolinho de aipim com espinafre 💪😋https://t.co/DsXOtHw3c2 https://t.co/DFmAWlmyeq ","",NA,50,4
"2019-10-04 22:28Z","@panetonia_ 👽 ","@panetonia_",NA,0,0
"2019-10-04 22:27Z","@carolpiquet 🛌📺 ","@carolpiquet",NA,1,0
"2019-10-04 22:26Z","@portelladinha É nós! ","@portelladinha",NA,1,0
"2019-10-04 19:53Z","@isirarap ❤ ","@_sirara_",NA,0,0
"2019-10-04 16:22Z","@rebecarmorais 😍 ","@rebecarmorais",NA,1,0
"2019-10-04 16:16Z","Sextou. https://t.co/NuuEYrVWKc ","",NA,77,37
"2019-10-04 14:21Z","🥬🌽⚠️🍎🍇Dias 14 e 15 vai rolar o evento ""Sustentabilidade e Celeridade no Controle de Agrotóxicos"", que tem como objetivo elaborar propostas que aumentem a eficiência no controle de agrotóxicos para reduzir os problemas ambientais e de saúde. https://t.co/JWr1YT5r9L https://t.co/dc9DOAArEM ","",NA,5,2
"2019-10-04 13:56Z","❤️💉Gente, olha que fofo: Mestranda da UNIRIO desenvolveu um software de realidade virtual para oferecer maior conforto no momento da introdução de cateteres nas veias de crianças hospitalizadas. https://t.co/7kZOVphwH0 https://t.co/D6LtCaNcjm ","",NA,38,14
"2019-10-02 14:59Z","🎵👏 Amanhã (3) às 19h na sala Villa-Lobos vai rolar o duo  Alberto Pacheco (tenor) e Nicolas de Souza Barros (violão, violão acústico e arranjos) O recital integra a Série Villa-Lobos Aplaude. https://t.co/kZRqjMRdou https://t.co/DuW4EU7UVH ","",NA,3,1
"2019-10-02 14:50Z","👱‍♀️📚👩🏾‍🦱🎭👩🏻‍🦰O Projeto de Extensão ""Fórum Mulher UNIRIO"" convida para minicurso: Mulheres e Feminismos nas Artes e Literaturas. Não é necessário fazer inscrição... é só chegar!!! Se liga na programação. 👇🙂 https://t.co/D53nW979Vn ","",NA,24,7
"2019-09-30 15:56Z","@BernardoEgito @Thaidesouz4 @ichrafaa @quilh_a q ","@BernardoEgito",NA,11,0
"2019-09-30 15:56Z","🍴🤤Se liga no cardápio do RU! Hoje tá rolando Goulash, quarta tem linguiça acebolada e sexta tem carne assada. (até rimou)  🎤😎https://t.co/diJgCyDEX6 https://t.co/0uTmUFUzRP ","",NA,8,1
"2019-09-26 17:19Z","@MoisescomS Q folgado!!! 😂😂😂😂 ","@MoisescomS",NA,0,0
"2019-09-26 16:06Z","👈💪☝️👆👉🤞👇🖖🤘🤙 https://t.co/1NFMkaAohm ","",NA,64,20
"2019-09-26 15:08Z","🎤🕺💃Sexta (27) vai ter a 12° edição do projeto de extensão Ópera na UNIRIO. 🎭Serão 2 espetáculos: ""Máscaras"" de Guilherme Bernstein, e ""Gianni Chicchi"" de Puccini. O evento é muito 🔝 então é necessário retirar senha no local 1h antes. 🎟️😅👍 https://t.co/3OdQ8YJmCi https://t.co/H1piMzcPY0 ","",NA,12,1
"2019-09-26 14:52Z","🎵👏Hoje (26) a vai rolar O Moderno Brasileiro na Série Villa-Lobos Aplaude. Durante o recital serão apresentadas obras de Cacilda Borges Barbosa, Darius Milhaud, Francisco Mignone e Heitor Villa-Lobos. É às 19h30, com entrada gratuita. PARTIU!!!!!!!! 😍 https://t.co/h8Uh4bwuhK https://t.co/bDcrsuhpl5 ","",NA,8,2
"2019-09-24 13:24Z","👻🎥A Casa dos Espíritos (Bille August, 1994) é a próxima atração do Fórum de Psicanálise e Cinema. A sessão seguida de debate acontece nesta sexta-feira, das 18h às 22h, na Sala Vera Janacópulos. 🎬 BORA!!!! https://t.co/exofkHkX1M https://t.co/yBmmyjEXyQ ","",NA,5,1
"2019-09-24 13:17Z","🎵💥 Hoje (24), o Quarteto Suassuna se apresenta na Série UNIRIO Musical com obras de Haydn e Bartók. É às 19h na sala Villa-Lobos. BORA!!!!  https://t.co/mlavpZLNOh https://t.co/5F2TZcCWSz ","",NA,4,1
"2019-09-23 16:00Z","@lucaslirafe Ainda bem, né 👀 ","@lucaslirafe",NA,1,0
"2019-09-23 15:46Z","@lucaslirafe Você só pode ter olhos para mim!!! 😻 ","@lucaslirafe",NA,3,0
"2019-09-23 15:10Z","🚌💨🏃‍♂️🏃‍♀️Comunicamos que, a partir de hoje à tarde (23) o Transporte Intercampi volta a funcionar!!! Leia a nota abaixo.  👇😀 https://t.co/KnDiOm07j5 ","",NA,92,15
"2019-09-23 11:24Z","@beccaetano 😻 ","@beccaetano",NA,0,0
"2019-09-23 11:08Z","🍴😋Oh o cardápio do RU passando no seu feed! Hoje tem carré 🐷👍, amanhã bolinho de aipim com espinafre 💪😆, quarta macarrão ao sugo 🍝, quinta filé de frango 👌🐔 e sexta bife de panela e torta de cebola 🐄. https://t.co/extAlK72uU https://t.co/qzDJ2adOzn ","",NA,35,2
"2019-09-20 12:37Z","🎹🎂🎸 Dia 22 de setembro, domingo agora, o Instituto Villa-Lobos completa 52 anos!!!!!! 🗣️💨🕯️ Bora conhecer um pouquinho mais do nosso querido IVL??? Assita: https://t.co/NQsQ2fA9E7 😍😍😍 https://t.co/8dpn6GwlPz ","",NA,11,3
"2019-09-19 13:56Z","👩🏽‍⚕️🎂👨🏻‍⚕️A Escola de Enfermagem Alfredo Pinto (EEAP) está comemorando 129 anos!!! As atividades comemorativas terão início neste sábado, 21, e vão até o dia 28 de setembro. Confira a programação completa: https://t.co/zO6lotvnec https://t.co/oRMERYB87c ","",NA,22,8
"2019-09-19 13:43Z","🗣️📣💥Acontece amanhã (20) seminário de estudos com o tema  ""Filosofia, Religião e Literatura"" às 16h, na sala 318 do Centro de Ciências Humanas e Sociais (CCH). https://t.co/zqWq3ODjt4 https://t.co/6hMf0jeGKI ","",NA,3,2
"2019-09-19 13:21Z","⚕️⚖️A Brisa Rio Consultoria em Turismo, empresa júnior do curso de Turismo da UNIRIO, está organizando a 1° edição do Encontro de Turismo Médico e Saúde. É dia 24 , das 9h às 17h, no prédio da Ordem dos Advogados do Brasil no Rio de Janeiro (OAB/RJ) https://t.co/qu4Zf7s2bR https://t.co/OlIKh2AAvw ","",NA,12,1
"2019-09-18 10:20Z","🎹🎻Amanha (19) o Duo Capparelli Gerling comemora 50 anos na Série Villa-Lobos Aplaude apresentando um recital comemorativo com sonatas para piano e violino. É às 19h30, com entrada franca. 🎂👏😃 https://t.co/Xh5RsyjJWY https://t.co/mkACCQ24Z9 ","",NA,1,0
"2019-09-17 14:50Z","🍀A X Edição do Encontro de Iniciativas Ambientais Internas e Externas à UNIRIO (EIA) vai ter como tema: MEIO AMBIENTE POR UM FIO. 🌳🦋📚🦌🌴 https://t.co/EauICHA706 https://t.co/DZn3B0MlDy ","",NA,3,0
"2019-09-17 13:34Z","https://t.co/pAD3z8xgca ","",NA,1,0
"2019-09-17 13:32Z","🌎💥Gente, tá rolando a exposição Representações da II Guerra Mundial na Biblioteca Central da UNIRIO! 💥🌎Vai de 3 a 20 de setembro, de 9h às 21h. 😉👍 https://t.co/KwONSUXDDe ","",NA,15,2
"2019-09-16 11:38Z","@iamsashafierc3_ aqui não sobra nada!!!! 😂😉 ","@iamsashafierc3_",NA,1,0
"2019-09-16 11:05Z","UNIRIO define calendário de debates públicos sobre programa Future-se. https://t.co/upyk4x7d6o ","",NA,6,1
"2019-09-16 10:51Z","@andrelimajr_ tb ja to indo kkkkkkkkkkkkk ","@andrelimajr_",NA,1,0
"2019-09-16 10:50Z","@yveff @_whoisromi 😂😂😂😂😂😂😂 ","@yveff",NA,1,0
"2019-09-16 10:42Z","@Renata_Bastos1 😘 ","@Renata_Bastos1",NA,1,0
"2019-09-16 10:41Z","@IFPiaui Bom dia!!! 😘 ","@IFPiaui",NA,3,0
"2019-09-16 10:37Z","🍴😀 Oh!!! Hoje tem fricassé de frango🐓, quarta estrogonofe 🥘, e quinta filé de peixe ao molho 🎣🤤 🌞Essa hora da manhã e já almoçaria agora!!! 🌞 https://t.co/ULtIPG7RcR https://t.co/1WoXTVM7LF ","",NA,49,1
"2019-09-13 21:32Z","@Manuelarochat É de 2015... se tiver mais te aviso ","@Manuelarochat",NA,1,0
"2019-09-13 16:12Z","🧙‍♀️🌕No clima da sexta-feira 13 com lua cheia, se liga na peça ""O Jovem Frankenstein"" do projeto Teatro Musicado da UNIRIO. 🎬🎥 Veja trechos e entrevistas: https://t.co/rHxjGGsaiZ Ato 1: https://t.co/mVoGueUNyc  Ato 2: https://t.co/ZePAVDc1Eb 😘🧟‍♂️ https://t.co/kYhBhVu5us ","",NA,6,1
"2019-09-13 12:59Z","☕️📖Liga Acadêmica de Estudantes de Graduação em História Antiga promove a 1° edição do evento ‘Café com História’, que acontece dia 17, às 14h, no Espaço Cultural (Aquário) do  CCH. Entrada franca, e não precisa fazer inscrição prévia. https://t.co/5WPP3BMegl https://t.co/JgkI2AvYhg ","",NA,5,2
"2019-09-13 12:35Z","13/09 - Feliz sexta-feira 13 com lua cheia. 🧙‍♀️🌕 https://t.co/yHceIYjBp0 ","",NA,40,8
"2019-09-13 12:15Z","Meio ambiente por um fio será o tema da X Edição do Encontro de Iniciativas Ambientais Internas e Externas à UNIRIO (EIA), que rola dias 30 e 31 de outubro, no Auditório Tércio Pacitti.  https://t.co/EauICHA706 ","",NA,1,0
"2019-09-12 16:03Z","@brunoporquesim Para com isso. Me segue logo! 🤝🏻 ","@brunoporquesim",NA,1,1
"2019-09-12 01:12Z","@axoleana A gente se ama! ❤ ","@axoleana",NA,1,0
"2019-09-11 19:24Z","@uff_br Delícia! ","@uff_br",NA,7,0
"2019-09-10 15:47Z","Segue a gente no Instagram! https://t.co/wZdZI8bITC 😘 https://t.co/u52naPTKKy ","",NA,10,0
"2019-09-10 15:41Z","@_Odora iti malia 😉 ","@Uri_Odora",NA,1,0
"2019-09-10 15:31Z","🗣️📣💥Você sabia que os usuários do e-mail da UNIRIO têm acesso à plataforma em nuvem do Office 365 para Educação? 😀👍 É possível utilizar aplicativos como Word, PowerPoint, Skype, entre outros, gratuitamente. 😉 https://t.co/k0zeNCVhZY ","",NA,46,8
"2019-09-10 11:42Z","💛 Hoje (10/09) é o dia mundial de prevenção ao suicídio. Se você é aluno e está com problemas, procure a Pró-Reitoria de Assuntos Estudantis (PRAE), se é servidor, a Pró-Reitoria de Gestão de Pessoas (PROGEPE). Você não está sozinho(a).  😘 https://t.co/2y8dXNOGiy ","",NA,54,13
"2019-09-10 10:33Z","Vai até sexta (13) as inscrições para o mestrado profissional do Programa de Pós-Graduação em Ensino de Artes Cênicas (PPGEAC). São no total 10 vagas. https://t.co/Sb2gQwQ1U9 ","",NA,6,1
"2019-09-09 22:31Z","@millenasus 😘🙏 ","@millenasus",NA,1,0
"2019-09-09 21:13Z","@jenifergarciaa Tá. ","@jenifergarciaa",NA,0,0
"2019-09-09 21:13Z","@millenasus Vem cmg!😘 ","@millenasus",NA,0,1
"2019-09-09 12:07Z","@Rafael3910 É nós!!!! 🤜🏻🤛🏻 ","@Rafael3910",NA,2,0
"2019-09-09 12:04Z","@IsaaGarz SUA 😘 ","@garzisa",NA,1,1
"2019-09-09 11:56Z","@JosueRm15561388 @LuceldoMino Essa aí estudou aqui 😉 ","@JosueRm15561388",NA,4,0
"2019-09-09 11:54Z","@luzibeldes 😍😍😍😍😍 ","@luzibeldes",NA,1,0
"2019-09-09 11:21Z","@GiovCaroline 🥺 ","@giovmirands",NA,2,0
"2019-09-09 11:20Z","@renatobrg Para de show e vem hoje papar. 😘 ","@renatobrg",NA,2,0
"2019-09-09 11:03Z","@GiovCaroline Vemmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm ","@giovmirands",NA,1,0
"2019-09-09 10:58Z","🍴😋Se liga no menu do RU!!! 💥Hoje tem linguiça acebolada, arroz, feijão, farofa e molho à campanha, isto é, churrasco!!! 💥 Quarta tem lasanha para a nossa alegria.  💥Quinta, bife de panela ou hamburguer de soja. 💥Sexta tem filé de frango ao pizzaiolo! https://t.co/RmuspZMCcu https://t.co/LCpi7XciM5 ","",NA,37,3
"2019-09-09 10:52Z","@andrelimajr_ Tá. ","@andrelimajr_",NA,3,0
"2019-09-09 10:44Z","@julianabholanda 😘🥰 ","@julianabholanda",NA,0,0
"2019-09-09 10:42Z","Enfim segunda-feira!!!! Bom dia!!!! 😀 https://t.co/Ycs6c2ervk ","",NA,56,11
"2019-09-06 14:58Z","https://t.co/m4k36unZpC ","",NA,3,1
"2019-09-06 14:58Z","https://t.co/1letwrwnIB ","",NA,9,3
"2019-09-05 12:34Z","@scarletpilula Semana épica essa. As nutricionistas veem esse twitter que eu sei... espero que atendam o pedido... kkkk ","@scarletpilula",NA,2,1
"2019-09-05 12:16Z","🔬😎Amanhã (6) vai rolar Seminário do Instituto Biomédico (IB) , com o tema: Decifrando genes de patógenos para monitoramento ambiental nas áreas da saúde e biodefesa. https://t.co/tCB9Po75jd ","",NA,3,1
"2019-09-05 12:12Z","🦋🦌🐦😎🍂🌴🍄Dia 11 vai rolar o Seminário em Ecoturismo e Conservação, com o tema: Parcerias para a visitação em áreas protegidas. Será de 9h às 18h, no Auditório Tercio Pacitti. Se inscreve! ✍️😎 https://t.co/j5PTFbi4zR https://t.co/PUYnkVN1Io ","",NA,6,0
"2019-09-05 12:09Z","@lucaslirafe Isso. Para de show e estuda! Bora vencer na vida!!! ❤️📚📖 ","@lucaslirafe",NA,2,0
"2019-09-05 12:06Z","Vota lá! 🥰 https://t.co/4pMpNPlJKP ","",NA,1,0
"2019-09-04 11:17Z","Nota oficial da Reitoria sobre o programa Future-se  https://t.co/ZrIJp65cF4 ","",NA,2,2
"2019-09-03 11:32Z","🎹A Série Villa-Lobos Aplaude apresenta recital com pianistas nesta quinta (5). O repertório vai do estilo barroco ao contemporâneo, alternando músicas de doce lirismo, intensa expressão e riqueza rítmica. É às 19h30, na Sala Villa-Lobos. 💥IMPERDÍVEL💥 https://t.co/5u3uvqSrlz https://t.co/qduIsZPkM4 ","",NA,6,2
"2019-09-03 11:28Z","🚌🔧O sistema de transporte intercampi está suspenso a partir de segunda (2). A medida viabilizará ações de reparo necessárias nos três ônibus destinados ao projeto. A data de restabelecimento do serviço será informada em breve. https://t.co/GDfahqqPvh ","",NA,4,2
"2019-09-02 10:16Z","Se liga! https://t.co/SuqOrrski7 https://t.co/PanrrnOldS ","",NA,3,0
"2019-09-02 10:14Z","Estudantes de graduação da UNIRIO interessados em cursar parte do curso em outra universidade do Brasil já podem se inscrever no Programa de Mobilidade Acadêmica Nacional Andifes, para início no primeiro semestre de 2020. https://t.co/VM0fE2EMcv ","",NA,12,1
"2019-08-29 14:00Z","🚭 https://t.co/K28MwPaKtJ ","",NA,9,3
"2019-08-29 13:39Z","🏦🎭🎨Nos dias 4, 5 e 6 vai acontever a V Jornada Nacional de Arquitetura, Teatro e Cultura: Estudos do Espaço Teatral e Memória Urbana. O evento acontece no auditório Paschoal Carlos Magno, do Centro de Letras e Artes (CLA) da UNIRIO. Saiba mais: https://t.co/LieQvwAMox https://t.co/mwFGTO9ukT ","",NA,6,2
